0,300,0,300,1
-535,1031,764,382,1
998,266,-785,247,0
-579,-1681,897,371,0
-631,-516,886,86,1
-1530,-1935,1178,374,0
-1906,1838,-1523,372,0
383,1880,1551,154,1
1818,1180,-1420,93,0
1072,-1253,1555,278,0
810,-807,48,393,0
510,17,268,355,0
758,1879,-1772,353,0
681,-386,-1746,332,1
-54,1283,-1626,398,0
951,-283,-1554,225,0
1790,-1401,-105,263,0
-1353,-31,-2,111,0
-297,1706,1020,312,0
724,1239,468,174,0
-1439,1773,-1803,230,0
-1808,1298,1661,270,0
-1380,-1560,-1610,70,0
-1029,-864,404,359,0
-1572,-1851,-1227,365,0
641,-677,434,112,0
-108,1188,-147,268,0
730,-1278,-1960,346,0
336,1021,1362,104,0
-851,1200,-927,60,0
-1415,-270,-164,332,0
1327,-1680,-540,244,0
-1930,81,-1350,313,0
-1840,-683,1828,225,0
986,-126,-506,89,0
-1193,231,519,235,0
1393,147,959,338,0
1120,1715,560,273,0
677,1684,1429,399,0
935,-814,1522,228,0
1388,279,1776,311,0
-1123,-232,-455,344,0
-239,519,-1625,120,0
1916,326,1552,90,0
-154,-931,1592,359,0
405,-57,-1048,228,0
1100,64,1377,374,0
-1934,1200,884,374,1
556,1728,1789,126,0
1080,1033,1491,65,0
-1044,1606,761,308,1
-818,-1889,255,327,1
-1640,-597,1460,84,0
-1545,-1578,-1779,328,0
-866,1463,293,57,1
781,709,-1477,128,1
-1269,-29,-37,316,0
-273,-938,-1150,285,0
1189,-91,-920,54,0
-685,-560,-445,133,0
-2,1138,117,383,0
861,1584,-217,266,1
-1223,-1361,919,147,0
847,-141,1260,256,0
-1531,133,-1995,206,0
1527,326,-424,218,0
1340,1242,-746,54,1
-1946,-8,-1232,157,0
1132,-1229,-92,217,0
783,1160,1774,333,1
1251,501,512,371,0
1800,-721,373,399,0
470,-869,1922,376,1
851,-895,-760,369,0
374,-739,-1445,105,1
73,604,661,275,1
347,1601,760,191,0
-143,-150,508,193,0
-1995,-395,-1370,321,0
-489,-1397,1556,216,1
-1086,-58,-609,129,0
1631,-1851,-1945,251,0
-1014,-1222,733,286,0
473,-1351,-240,327,0
-1800,-1750,-695,146,0
-965,902,-1612,125,0
-1251,-622,-1172,316,0
531,-976,-1254,55,0
1575,-298,-499,185,0
1305,-1720,-772,188,0
210,1621,-609,298,0
-974,650,1436,205,0
256,1654,-1163,69,0
860,742,-1110,170,0
1655,-868,1943,229,1
-1770,343,671,294,0
-907,1227,199,82,0
850,-1817,1887,175,0
-841,-537,566,89,0
-1974,1428,-1580,203,0
1701,913,-453,136,0
852,-308,737,117,0
966,1578,1153,204,0
400,-909,1433,69,0
-275,-1156,-1686,357,0
-619,1414,412,374,0
-1115,-855,-742,187,0
1870,650,-1760,342,0
1246,-1760,-153,53,0
904,876,813,52,0
1963,-744,-277,159,0
966,69,-118,292,0
837,1354,-185,329,0
-1149,1274,1285,351,0
547,1598,1120,84,0
835,-933,198,101,1
685,392,-1603,395,0
1193,-195,-1086,251,0
449,-732,1304,122,0
278,-1496,816,339,0
-625,-1068,16,345,0
1835,518,-1574,257,0
-1591,-805,-1493,317,0
1060,-355,1448,51,0
-1189,1563,-1443,236,0
-1485,-544,-1739,208,0
779,-161,-1879,81,0
1995,-1683,1300,77,0
1386,-1907,1553,75,0
-968,1275,1759,169,0
1701,-754,1907,288,0
880,1085,-395,178,0
