0,300,0,300,1
-976,851,-1447,355,0
-1829,1111,-559,387,0
-1616,-73,-325,137,0
-140,-1064,-823,87,0
1675,899,1030,96,0
-1073,-1418,-358,357,0
-1639,-306,-1310,322,0
-1733,1531,-1452,398,0
1135,-475,-407,348,0
1582,-1900,-1051,164,0
-657,1999,-877,164,0
-1418,-216,353,240,0
1558,1180,-550,214,1
-680,1787,1627,82,0
-206,-715,-304,258,1
-1313,544,1310,207,0
1291,389,1765,181,0
1641,-435,189,148,0
-1955,-1392,-142,75,0
1845,-1737,883,176,0
-58,646,1748,372,0
31,-671,-122,107,0
-1380,-1438,-1421,289,0
1785,1131,1602,272,1
-1062,-420,-760,349,0
-1428,153,-374,351,0
-594,834,-1206,384,0
-1763,-421,1426,56,0
-1262,-913,-397,184,0
-266,-1261,1389,378,0
-1443,-165,470,258,0
-832,-1041,948,393,0
-1537,-13,-1392,291,0
-1101,-950,-790,124,0
-1799,-665,-376,268,0
-530,-745,1241,275,0
747,-318,528,380,1
339,578,1791,385,0
298,-1585,-1154,281,0
-1837,-411,-1948,162,0
48,-621,1981,150,0
-1107,502,1097,184,0
-402,60,13,286,0
-57,1902,59,385,0
411,-1771,-1476,182,0
-344,133,192,115,0
133,865,-751,159,1
-640,-1662,38,299,0
752,-795,1300,303,0
1953,1353,446,72,0
1975,-553,-621,104,0
1823,880,92,337,1
-439,637,-1672,236,0
1613,-841,-954,85,0
-246,-198,1816,124,0
-1282,1426,-670,122,0
904,-1074,1753,301,1
1096,-1435,783,324,0
1905,-1227,240,387,1
137,-26,1558,80,0
-1213,-184,-1322,292,0
736,-1603,1100,155,0
1801,135,-1642,183,0
805,-1456,-1796,154,0
-1766,-484,1988,363,0
1204,-227,428,269,0
-1455,1942,-792,136,0
32,-1398,-473,274,0
-233,632,-1036,98,0
-1853,-779,-42,237,0
-1571,-391,-1081,238,0
156,1188,-1385,304,0
-1566,-1527,-37,161,0
-821,472,1191,178,0
1542,-943,-8,284,0
1726,-1246,872,231,0
-1371,-1970,-1506,261,0
-392,-1428,-1587,199,0
-34,-1954,291,251,0
-1292,9,-335,259,0
-1,-483,1507,372,0
756,1764,651,89,0
-1105,440,679,308,0
981,-1946,-1940,258,0
-1000,-933,454,177,0
-76,94,-1484,270,0
802,1242,353,95,0
-1518,-651,-1421,258,0
1138,1211,1858,245,0
-1557,497,-186,230,0
-1354,-1411,-18,156,1
697,-1930,-1788,151,0
-1529,863,1116,294,0
69,-203,-481,295,0
-320,14,899,283,0
535,-867,-1540,372,0
-1839,-547,820,213,0
-687,-789,-1711,178,0
-1000,-1622,-550,397,0
-1501,1143,-379,302,0
1536,-1412,-1878,295,1
1928,764,925,118,0
-1853,-642,458,307,0
351,988,360,230,0
1150,494,-891,151,0
1409,-1453,1706,327,0
-755,389,-1713,159,0
1562,955,-592,260,0
220,535,1377,202,1
1255,-285,-1389,288,1
1173,-1289,845,210,0
615,1032,14,58,0
555,1147,268,109,0
-943,-756,1065,128,0
-1872,-278,938,311,1
-2,-1239,230,202,0
-1223,-170,1646,204,0
-994,1750,-1279,181,0
985,-1690,1348,53,0
-1777,-1767,1894,263,0
840,-132,-1938,76,0
435,13,599,375,0
1707,237,810,106,0
-570,1809,853,272,0
-892,440,-1665,203,0
