0,300,0,300,1
350,-1304,792,249,0
94,135,-384,101,0
-992,949,1171,273,0
28,291,665,349,0
854,1546,-1916,279,0
-170,486,-1193,73,0
-911,-1260,-1773,156,1
-371,-1315,-1365,215,1
-477,-1819,-195,62,0
690,-538,898,370,0
473,1195,1462,370,0
-219,-1243,-489,102,0
-160,196,-1667,246,0
-1894,-704,-307,204,0
-802,1286,-1718,314,0
-1298,1336,-326,51,0
439,1176,-1636,127,0
-1689,110,-831,305,0
-283,837,1939,79,0
-323,-1943,-23,233,0
-958,64,993,351,0
362,-1633,1553,84,0
417,-1709,1425,80,0
698,-217,912,114,0
-1907,1691,932,234,0
-543,158,1260,365,0
-1534,1743,-1051,70,1
794,-741,-1105,396,1
797,-1993,1295,104,0
-844,-1906,497,244,0
1026,-799,-986,277,0
970,-846,-1671,198,0
-371,1011,-1784,54,1
-1494,-412,454,70,0
-1375,1753,1669,358,0
16,-388,-101,303,0
231,130,1293,324,0
-364,-1871,292,59,0
-1408,1932,-1362,51,0
1240,-1212,826,313,0
1873,217,-982,392,1
-1526,1737,973,374,0
-633,-1083,501,192,0
-1297,-13,-657,313,0
-379,1230,1786,149,0
-164,-759,-1494,262,0
1162,-928,922,368,0
1839,-1258,1320,129,0
1317,1577,-1939,293,0
-597,1624,1772,51,0
1723,-1142,-600,180,0
784,-1792,1446,288,0
-1266,-1370,364,318,0
72,-1154,-253,242,0
682,-137,1212,176,0
1203,497,-668,296,0
1246,873,1806,307,0
1263,708,-437,398,0
1193,1307,274,378,1
-1229,-1747,-1650,128,0
1863,-392,-369,343,0
1809,1828,-1591,363,0
-1926,-96,-515,362,0
-1239,80,-1614,187,0
1884,-1748,95,360,0
-1117,325,1180,100,0
-1574,1293,1074,269,0
-1130,-841,1388,50,0
176,1716,1379,200,0
-182,-1281,-265,257,0
-1785,-1831,1111,185,0
-306,-247,-1942,332,1
-317,-923,1578,390,0
-1912,-205,608,209,0
1658,-1015,-1508,240,1
123,-904,-1873,52,0
-342,240,-897,260,0
-87,923,-1520,283,0
396,-1998,-1997,176,0
-780,-1723,-1242,184,0
-207,1225,-327,60,1
-274,-1347,1503,126,0
377,1997,-318,305,0
494,-1420,-1165,396,0
849,1459,-335,307,0
-1228,-806,965,139,0
-703,-89,454,72,0
-292,439,-262,360,0
-1806,1895,-1991,281,0
1419,855,526,238,0
