0,300,0,300,1
-488,6,-871,74,0
-1651,601,-37,389,0
758,839,-1203,182,0
475,-1445,1276,376,0
1804,-958,1312,118,0
-779,128,-81,84,0
1334,-67,-1737,333,0
-476,111,-1911,252,1
-325,396,1958,284,0
-530,-1151,548,151,0
430,822,-1131,207,0
-810,227,-1907,338,0
18,-205,-698,101,0
1676,-819,675,119,1
1561,-1074,-136,335,0
-658,1539,-176,375,0
921,1890,162,97,0
1285,-770,-980,96,0
1864,1830,61,383,0
-453,-784,670,100,0
1337,1451,1517,324,0
559,1144,-1783,98,0
-1367,-689,939,320,0
428,-1926,-1863,398,0
338,-1488,1257,383,0
1712,1466,-490,141,0
-595,-1071,-1900,136,1
709,-250,-937,247,0
-1322,628,-1831,323,0
-59,1318,-766,186,0
-1779,577,1583,168,0
569,-916,-530,236,0
-1835,-238,1503,352,0
157,1450,1619,296,0
-276,-268,1640,357,0
1631,-1045,41,149,0
-1679,-57,454,125,0
816,-700,714,112,0
-1391,-1863,1256,323,0
1443,1469,-872,80,0
697,1319,-202,394,1
1551,-1588,-549,76,1
477,-951,-770,290,0
1655,113,-1867,285,0
308,857,-1133,148,0
1006,494,498,300,0
-844,835,376,371,0
-290,44,423,72,0
-1543,1482,756,52,0
1959,-1132,1289,248,0
436,1764,1697,170,0
1277,1506,1632,51,1
-46,-1429,-276,131,0
819,131,-811,373,0
-1204,1846,-79,315,0
1598,-729,-1746,97,0
-643,-613,966,167,0
-869,-794,-565,385,1
1285,1349,697,163,0
509,356,497,168,0
-619,506,862,235,0
313,-699,-506,226,0
-369,967,8,332,0
40,97,1054,126,0
-1611,-1197,1842,318,0
1529,404,-1074,389,0
-168,-98,568,305,0
35,498,-731,191,0
389,-1115,-1852,314,0
-301,-841,-190,143,0
1121,1148,223,247,0
1450,-1725,393,318,0
1516,-326,1814,202,0
1422,-1267,836,124,0
-1100,-319,-807,192,1
628,-1592,1156,378,0
1772,404,1473,178,1
438,-1440,-442,319,0
-6,392,1254,244,0
-626,-440,-1449,269,0
8,-550,1498,352,0
451,238,560,99,0
-1610,-519,-1593,180,0
-746,956,1283,278,0
362,-252,374,71,0
-241,-1327,-1372,376,0
-770,-1701,-1924,301,0
-528,-153,-1538,391,0
378,-1284,-1722,89,0
1733,1418,1522,308,0
131,-1294,-23,225,0
162,-1282,131,336,0
-1065,134,1574,296,0
-1552,179,1008,168,0
1839,732,-1768,294,0
-1600,-483,1830,398,0
1211,-1208,214,81,0
1379,-555,885,51,0
-1527,1231,-1676,219,1
1095,958,-951,316,0
230,1707,1169,311,0
-1915,-1325,459,162,0
-882,-398,671,139,0
-466,-569,-1803,335,0
1308,1284,1895,187,0
43,-1117,1805,177,0
1867,-233,-611,111,0
-1885,-22,591,176,0
-1150,1360,926,231,0
1378,-591,-1639,127,0
1036,407,56,209,0
1817,1248,1655,56,0
-280,10,1394,234,1
1912,-568,-179,320,1
1710,-1818,814,344,0
1256,1413,-1142,257,0
539,-1129,-1893,145,0
994,572,1068,206,1
893,-1823,909,108,1
1447,-1660,-782,257,0
1078,-699,-146,210,0
1028,757,763,121,0
-645,950,902,320,0
-1231,267,-263,167,0
830,677,-1992,182,0
1118,-704,493,92,1
-1199,663,-1023,216,1
-251,601,-1160,150,0
-1053,605,1494,233,1
-252,-746,740,300,0
-1848,1245,-181,185,0
-687,576,-1239,229,0
-1380,-1177,752,268,0
-613,1392,-1223,336,0
-67,1819,489,104,0
-928,-921,-763,214,0
52,-1500,591,158,0
1384,1165,64,158,0
-1335,-116,-561,250,1
822,1975,776,51,0
979,-881,-1976,205,1
-486,428,-1633,161,0
763,-1515,1487,101,0
-591,1017,-1623,162,0
381,1039,1389,87,0
1668,1378,1786,301,0
-438,-289,-884,197,0
877,-1049,252,303,0
-62,-1393,-660,153,0
1844,-25,-1446,96,0
67,1795,947,240,0
13,1739,-1542,197,0
106,1178,-155,157,0
-1608,1486,-1839,239,0
-710,507,-22,100,0
-162,1115,-164,145,0
-1882,-1474,-1085,335,0
90,-1341,-1870,120,0
665,-144,-951,130,0
-964,-1871,-583,82,0
-1725,-1942,1593,92,0
1608,-1309,1007,190,0
1357,236,-536,275,1
-635,-787,-246,373,0
-1087,1563,1786,278,0
278,363,-1957,153,0
411,-1198,-480,89,0
1391,1614,-532,390,0
929,-671,1465,309,0
267,290,499,308,0
1288,1772,1795,161,1
249,-1838,-681,169,0
741,-1189,-776,191,1
1829,483,-1596,392,0
-1494,-1963,1846,157,0
-1185,-735,593,319,0
1582,415,577,151,0
340,-1770,-267,244,1
-1191,236,1747,291,0
-950,-276,1399,173,0
-1721,-5,-652,256,0
1865,865,1993,396,0
610,1349,1889,191,0
-2000,-541,-147,107,0
-1575,1023,-538,266,0
969,-1411,412,207,0
941,1958,1547,86,0
677,1510,-1509,325,0
-125,1078,-1682,184,0
-1628,264,316,381,0
1616,285,-973,301,0
423,236,1179,255,0
-347,1404,1242,394,0
-1472,-1898,-1633,286,0
-353,-784,-1749,328,0
1183,-1983,-452,323,0
-1977,1554,-547,303,0
-629,690,282,296,0
-939,-63,1441,152,0
-878,121,1198,109,0
1940,1349,-991,226,0
1898,-405,316,269,0
1103,550,1552,204,0
854,117,-1725,369,0
1787,-1060,-1877,389,0
1315,588,1638,322,0
347,1573,-375,80,0
1335,91,-1520,258,0
1348,262,1807,72,1
1497,989,1278,225,0
-1949,1200,-1717,157,0
1229,1119,1444,321,0
37,-1885,-1918,289,1
1274,545,-729,174,1
1803,930,-1326,132,0
1884,-901,1547,159,0
379,670,1066,87,1
44,-92,380,178,0
-1660,975,-715,195,0
1648,-297,-1198,193,0
-509,-1766,-582,91,0
634,-1081,-1270,211,0
-1466,577,951,287,0
179,1802,-1710,136,1
-634,-1994,945,196,0
38,-129,-376,52,0
336,1379,-989,117,0
180,1477,-1109,79,0
1678,-1626,-1218,204,0
611,-1285,750,369,0
-1486,538,-1129,103,0
-634,381,-1997,319,0
1788,-1057,-821,334,0
1772,-546,-531,356,0
588,1429,341,202,1
795,148,724,209,0
1728,1935,1828,205,0
1250,-1172,-700,240,0
1338,1686,1701,286,1
1835,1347,1142,255,0
782,173,-1751,369,0
1404,-210,-348,397,1
370,-795,-1072,280,0
-1447,-1218,-1193,189,0
-1458,1720,486,258,0
1961,777,-1279,388,0
-1168,-832,-958,97,0
-1501,-245,745,62,0
-330,366,-321,71,0
-841,-1328,-189,57,0
1469,1927,964,258,0
146,-1290,-609,72,0
1622,1936,-721,134,0
1446,1249,-614,270,0
1071,935,-1831,397,0
-154,1140,883,378,0
-125,1681,-1354,257,0
-776,964,-1052,316,0
-1017,-249,-1854,106,0
-944,1003,-923,181,0
729,949,-1700,367,0
582,-1930,1621,366,1
-481,-250,816,78,1
-433,124,-1515,277,0
-85,-1934,-682,380,0
119,-368,1900,394,0
-926,1750,-1177,286,0
609,-1917,-492,364,1
1732,1375,-1671,240,0
-1108,-210,1683,245,1
-1215,-1593,-1325,114,0
524,1549,-1547,296,0
919,-644,-993,90,0
-321,-1238,1091,220,0
-46,1617,705,214,0
-251,1039,-1708,197,0
911,70,-0,144,0
1273,1549,692,376,0
1770,719,135,239,0
-1764,-1990,-1626,188,0
-1060,-839,-855,287,0
1736,1093,193,239,0
-1076,1428,286,59,1
971,486,-1344,270,0
875,1908,-174,69,0
1886,1008,1573,65,0
-896,-8,1616,215,0
567,-1274,1038,356,0
281,-1278,-1259,361,1
1960,1232,1535,58,0
541,-788,1642,127,0
-1619,-357,-1503,311,0
-1316,-1712,-1605,385,0
15,1746,531,179,0
-491,1306,-780,138,0
-1683,-1890,-1595,320,0
729,-1111,541,73,0
-269,186,1316,344,0
-1636,1230,345,372,0
-1293,1916,-481,193,0
-1128,247,-910,96,0
1172,-1849,-26,113,0
-477,1440,-896,114,0
-1403,-127,1954,303,0
414,610,874,231,0
1072,-314,-114,357,0
571,416,1940,346,0
1915,1342,169,278,1
55,727,101,343,0
-1942,-368,59,111,0
73,539,-841,294,1
-68,-243,1896,263,0
1449,-743,-394,275,0
188,1572,-1326,264,0
1825,-1938,1936,129,1
743,1044,1594,371,0
1577,-1502,-752,171,0
98,-1276,895,182,0
868,-1133,-27,87,0
-1698,787,174,217,0
-1691,501,456,325,0
-1657,-1412,-132,390,0
-1919,1321,1796,173,0
-795,517,1065,105,0
-989,-1473,-1633,90,0
516,1202,-1382,286,1
1070,-838,-1217,184,0
-1174,279,1122,345,0
-387,51,-1538,381,0
-1574,988,449,144,1
-17,-53,1205,296,0
-111,1668,1296,222,0
-1186,-1092,180,310,0
-1151,-527,-1012,228,1
-1795,-1204,-247,216,1
-994,366,1609,353,0
1714,-662,-1291,382,0
-1342,-531,1204,147,0
-463,1777,736,148,0
-1922,-521,1533,68,1
-496,1372,-205,213,0
1611,1820,1279,391,0
1870,-1714,134,362,0
-1231,-1430,585,95,0
-1534,1129,-276,176,0
-1356,1201,494,291,0
72,645,-1032,107,0
247,1268,-682,303,0
182,-476,-1250,299,0
646,435,430,96,0
1522,-1099,-1892,146,0
-779,-1901,-320,209,0
-1707,705,1255,179,0
-1979,-413,-1741,126,0
1376,-1960,636,57,0
-1826,1031,1667,57,0
-1804,216,-1720,374,0
1191,1689,807,118,0
460,1514,-1039,160,0
-638,-1781,715,392,0
472,976,1867,263,0
-1853,903,580,342,0
-726,-1693,187,335,0
-1375,1466,139,154,0
-939,-1749,-485,70,0
-922,1927,-856,163,0
-1712,1526,108,340,0
232,1885,-1133,210,0
1299,1208,-1788,333,0
658,-1215,207,300,0
673,-165,533,369,0
-663,-1009,-18,386,0
584,-311,1753,315,0
-638,-1885,891,352,0
-870,327,-409,153,0
1456,1934,527,349,0
-1314,-861,-476,95,0
1482,1861,1336,213,0
1850,1481,665,77,0
142,-634,688,307,1
970,-600,-1016,239,0
-1307,1795,1091,169,0
-1357,1595,1381,340,0
574,1650,-408,214,0
1404,1852,1187,391,0
1029,-1940,891,96,0
-428,331,-258,195,0
-245,-1706,69,141,0
1802,1735,292,291,0
395,-1150,-714,217,0
1337,1610,-1010,380,0
1814,1380,1323,379,0
487,438,1243,335,0
-788,-741,1603,208,0
-166,-1675,595,158,0
1884,1039,115,359,0
-1188,-144,424,85,0
15,542,1632,239,0
-1904,-121,-1564,224,0
1333,-1605,-1259,100,0
-1896,-1507,-1816,52,1
923,-1388,1111,104,1
370,1447,402,155,0
-756,1155,-1145,303,0
1993,-1599,1717,331,1
-290,-1053,1032,381,0
1209,11,9,374,0
425,1484,-1988,181,1
1428,-1632,1664,220,1
1883,-408,1801,356,0
-1809,62,110,137,0
-1276,-1609,-1550,187,1
1364,-242,41,52,0
-1586,-20,1382,260,0
227,-1742,-4,120,0
791,1665,807,149,0
-1871,1635,492,226,0
1774,1745,1608,220,0
-1479,-175,432,307,1
38,-125,-1584,366,0
1674,-710,671,347,0
-1630,420,1597,155,0
-1431,901,-598,148,0
1664,-944,993,133,0
1708,821,-297,255,0
-685,-334,-1375,326,0
-1612,-147,1643,273,0
-1952,613,795,113,0
540,1792,-1037,177,0
-1154,1782,-822,157,0
39,1432,1967,189,0
1514,1998,662,229,0
351,-280,-1656,342,0
818,-304,1485,127,0
87,-287,1601,298,0
1852,620,-391,299,0
1093,-65,-57,127,0
907,1604,444,247,0
-1416,-898,1325,99,0
1763,969,-570,153,0
604,-1005,-511,354,0
-1817,-1050,1652,78,1
-464,1849,-1139,89,0
877,1490,-133,51,0
1501,-1898,-1837,254,1
-1555,-780,-355,69,1
-179,1225,-175,161,0
-214,1448,-1208,59,0
-1427,1676,-318,211,0
1614,-196,76,323,0
1182,1990,-1677,315,0
-820,1077,-768,236,0
-1464,1241,-1397,185,0
-1228,140,1161,319,0
